epoch,loss,mae,val_loss,val_mae
62,0.012400604784488678,0.06015068665146828,0.00973531324416399,0.051687609404325485
63,0.012494965456426144,0.060491397976875305,0.009950127452611923,0.040024284273386
64,0.012289764359593391,0.05978528410196304,0.009885160252451897,0.05649980902671814
65,0.012539909221231937,0.06056099757552147,0.009909043088555336,0.05706319957971573
66,0.012091576121747494,0.05986601114273071,0.009675650857388973,0.046101901680231094
67,0.012266542762517929,0.05991672724485397,0.010578503832221031,0.06823523342609406
68,0.012340460903942585,0.06019740551710129,0.009729082696139812,0.05288957431912422
69,0.012471497058868408,0.061079226434230804,0.010446039959788322,0.06631159037351608
70,0.012091710232198238,0.059665411710739136,0.01100743468850851,0.0735139474272728
71,0.012330994009971619,0.06045066565275192,0.009669641964137554,0.04156412556767464
72,0.012135046534240246,0.06028786301612854,0.009569583460688591,0.045218564569950104
73,0.012046189047396183,0.059447042644023895,0.01043122261762619,0.06668685376644135
74,0.011859843507409096,0.05899288132786751,0.009584831073880196,0.045450787991285324
75,0.012280083261430264,0.060454677790403366,0.009660684503614902,0.041908685117959976
76,0.011847300454974174,0.05902260169386864,0.00970495119690895,0.04166156053543091
77,0.011866467073559761,0.05889327824115753,0.009936679154634476,0.058938559144735336
78,0.011875227093696594,0.05879601463675499,0.009560425765812397,0.04738188907504082
79,0.011777602136135101,0.05964288488030434,0.010078932158648968,0.0404251404106617
80,0.011596719734370708,0.05844007804989815,0.009586635045707226,0.04816972836852074
81,0.01140440534800291,0.05879376083612442,0.01094692014157772,0.07200504094362259
82,0.01173342950642109,0.059668295085430145,0.01004907488822937,0.060167256742715836
83,0.011505804024636745,0.05871656537055969,0.010481837205588818,0.06804807484149933
84,0.011679783463478088,0.059547945857048035,0.01099364273250103,0.07387717813253403
85,0.01156543381512165,0.0593271479010582,0.009637128561735153,0.05037664249539375
86,0.011391921900212765,0.05836167186498642,0.009790056385099888,0.05621327459812164
87,0.011561932973563671,0.058956462889909744,0.01427676435559988,0.1016329824924469
88,0.011455566622316837,0.0590701587498188,0.009784894995391369,0.04163308069109917
89,0.011206635273993015,0.05825288966298103,0.00961843878030777,0.04256496950984001
90,0.010953049175441265,0.0582076758146286,0.009858524426817894,0.05682783201336861
91,0.011239082552492619,0.05808708071708679,0.009612267836928368,0.05129992961883545
92,0.010950676165521145,0.05859433114528656,0.012463417835533619,0.08647525310516357
93,0.0111878402531147,0.05881522595882416,0.009581378661096096,0.0481480211019516
94,0.010976238176226616,0.05867234617471695,0.009653660468757153,0.05069831386208534
95,0.01094858068972826,0.058367807418107986,0.009680629707872868,0.044617436826229095
96,0.01089385338127613,0.05861920490860939,0.010665112175047398,0.07046192139387131
97,0.011065870523452759,0.0584917850792408,0.010527556762099266,0.0680147185921669
98,0.011001245118677616,0.0580216683447361,0.010498076677322388,0.0675777941942215
99,0.01082587894052267,0.05771869048476219,0.009649902582168579,0.04600507393479347
0,0.013967868871986866,0.06125209480524063,0.01020374707877636,0.04159095138311386
1,0.013865533284842968,0.060638535767793655,0.010200864635407925,0.04933576658368111
0,0.013926793821156025,0.06052336469292641,0.010685303248465061,0.06457597017288208
1,0.014058228582143784,0.06246459484100342,0.010306382551789284,0.03736845776438713
2,0.013711081817746162,0.06007809191942215,0.01062718778848648,0.06388361006975174
3,0.013812917284667492,0.06104832887649536,0.010099139995872974,0.04923940822482109
4,0.013516774401068687,0.06011573597788811,0.010423337109386921,0.03566662222146988
5,0.013630080036818981,0.06100591644644737,0.010420274920761585,0.06086835637688637
6,0.01363910362124443,0.0608397014439106,0.010999204590916634,0.07103250175714493
7,0.013246501795947552,0.060088906437158585,0.010028928518295288,0.04430108144879341
8,0.013394346460700035,0.05972777307033539,0.01092567853629589,0.07071544975042343
9,0.013361895456910133,0.06131716072559357,0.010114510543644428,0.038020819425582886
10,0.01340554654598236,0.06074443459510803,0.010307402350008488,0.05978338047862053
11,0.01331681665033102,0.06105473265051842,0.009905973449349403,0.0427372083067894
12,0.013435055501759052,0.06063566729426384,0.009965082630515099,0.04064773768186569
13,0.013432277366518974,0.061108268797397614,0.009942801669239998,0.043027762323617935
14,0.013281723484396935,0.06130293756723404,0.010106290690600872,0.03741801157593727
15,0.013257344253361225,0.06088491156697273,0.01012897863984108,0.05702832713723183
16,0.013396944850683212,0.06080758944153786,0.01039041392505169,0.06353835761547089
17,0.012935432605445385,0.06043305620551109,0.009906702674925327,0.05316293612122536
18,0.012978537939488888,0.06071190536022186,0.00998654868453741,0.03763802722096443
19,0.0130331264808774,0.06031421571969986,0.009786182083189487,0.04292329028248787
20,0.01319526694715023,0.06147986650466919,0.009816331788897514,0.04125092178583145
21,0.01297485176473856,0.05997850373387337,0.009786589071154594,0.04960549250245094
22,0.012725605629384518,0.05975864455103874,0.015159469097852707,0.10720574110746384
23,0.013062916696071625,0.06130877137184143,0.01014359574764967,0.03849412500858307
24,0.012924532406032085,0.06075603514909744,0.009835703298449516,0.041439443826675415
25,0.012755823321640491,0.060558538883924484,0.00982187781482935,0.04005124419927597
26,0.012814291752874851,0.06054750457406044,0.009838929399847984,0.04030589014291763
27,0.012864469550549984,0.06076652184128761,0.009806926362216473,0.04415924474596977
28,0.012483904138207436,0.05950174108147621,0.009805532172322273,0.041624948382377625
29,0.012900939211249352,0.061467647552490234,0.009776984341442585,0.041799336671829224
30,0.012598360888659954,0.06054806709289551,0.013803831301629543,0.09825444221496582
31,0.012443337589502335,0.06001820042729378,0.009866997599601746,0.03988828882575035
32,0.012374836020171642,0.05992940068244934,0.009999534115195274,0.05816693231463432
33,0.01258709467947483,0.06072555482387543,0.009676382876932621,0.04972883313894272
34,0.012384681962430477,0.05946670472621918,0.012304272502660751,0.08617586642503738
35,0.012456686235964298,0.06080729141831398,0.00972676184028387,0.04309849441051483
36,0.012524238787591457,0.06021812558174133,0.009653836488723755,0.04297909885644913
37,0.012192786671221256,0.05972998961806297,0.01016637310385704,0.06238027289509773
38,0.012491442263126373,0.06041339784860611,0.009707551449537277,0.05310925096273422
39,0.012218781746923923,0.05970775708556175,0.00981664378196001,0.0533706471323967
40,0.012437663041055202,0.06029074639081955,0.011956448666751385,0.08364074677228928
41,0.012164573185145855,0.06041750684380531,0.009687413461506367,0.04125267639756203
42,0.012226683087646961,0.05957599729299545,0.009789046831429005,0.040421877056360245
43,0.012215247377753258,0.059946250170469284,0.009751277044415474,0.05222271755337715
44,0.012492942623794079,0.06046415492892265,0.009571215137839317,0.044821642339229584
45,0.012109947390854359,0.059501390904188156,0.010717279277741909,0.07007818669080734
46,0.011913131922483444,0.05971771478652954,0.009939880110323429,0.0388324074447155
47,0.011917983181774616,0.05875823274254799,0.009628535248339176,0.044254131615161896
48,0.011932384222745895,0.058808572590351105,0.009776405058801174,0.04254584759473801
49,0.011945615522563457,0.05953169986605644,0.011225467547774315,0.07564401626586914
50,0.011820195242762566,0.05914763733744621,0.009750925935804844,0.05515270680189133
51,0.011759066954255104,0.05911308899521828,0.009924681857228279,0.05877503752708435
52,0.011711504310369492,0.05979539826512337,0.009942390955984592,0.04077582433819771
53,0.011718478985130787,0.05880387872457504,0.016090014949440956,0.11247577518224716
54,0.0116347037255764,0.059701886028051376,0.009652421809732914,0.05243685469031334
55,0.011345493607223034,0.05822715163230896,0.009660186246037483,0.04366075620055199
56,0.011663309298455715,0.05924820527434349,0.010607996955513954,0.0696854516863823
57,0.011412695981562138,0.05881352722644806,0.011470400728285313,0.07879353314638138
58,0.011480904184281826,0.059277452528476715,0.009618578478693962,0.052323367446660995
59,0.011474083177745342,0.05906665697693825,0.009562499821186066,0.04804615676403046
60,0.01133000385016203,0.05867396295070648,0.010298030450940132,0.04017274081707001
61,0.011414875276386738,0.058621857315301895,0.009863797575235367,0.04079360514879227
62,0.010989491827785969,0.056954946368932724,0.012116067111492157,0.0848439484834671
63,0.011400801129639149,0.05949531868100166,0.009658318012952805,0.041729144752025604
64,0.010941028594970703,0.0568414181470871,0.009767198003828526,0.056360114365816116
65,0.010952887125313282,0.05796949937939644,0.010692322626709938,0.06905943155288696
66,0.010703321546316147,0.05797934904694557,0.009933813475072384,0.05896366760134697
67,0.010778219439089298,0.05788005143404007,0.009551147930324078,0.04466501250863075
68,0.010843695141375065,0.057803913950920105,0.009705264121294022,0.054561737924814224
69,0.010970205068588257,0.05943481624126434,0.009869806468486786,0.04239020124077797
70,0.010752489790320396,0.05742723122239113,0.010037975385785103,0.0408855602145195
71,0.010905037634074688,0.05774205923080444,0.01082710549235344,0.07169470936059952
72,0.010816010646522045,0.057736996561288834,0.009969604201614857,0.044568516314029694
73,0.010713977739214897,0.056617118418216705,0.01253162045031786,0.08670088648796082
74,0.010494619607925415,0.05858122557401657,0.009730054065585136,0.043595798313617706
75,0.010481912642717361,0.05732128024101257,0.009885337203741074,0.042117342352867126
76,0.010540920309722424,0.05692505091428757,0.011130660772323608,0.0733972117304802
77,0.010396510362625122,0.05769047513604164,0.009618101641535759,0.05338534712791443
78,0.010078447870910168,0.05686577782034874,0.010708647780120373,0.06923948973417282
79,0.010279187932610512,0.05803019180893898,0.009860881604254246,0.04123920202255249
80,0.009965415112674236,0.056941717863082886,0.00943197775632143,0.04744713753461838
81,0.00989874079823494,0.05590244382619858,0.00967553909868002,0.049017757177352905
82,0.010081382468342781,0.0563286617398262,0.015169628895819187,0.10521480441093445
83,0.010211735032498837,0.058036986738443375,0.009644413366913795,0.04611640051007271
84,0.009912312962114811,0.0564124658703804,0.009590936824679375,0.047921352088451385
85,0.009668714366853237,0.05550827458500862,0.013229446485638618,0.09163463860750198
86,0.010082509368658066,0.05693165957927704,0.010621725581586361,0.0683266744017601
87,0.009858394972980022,0.056976500898599625,0.009499561041593552,0.04775373637676239
88,0.009661508724093437,0.05676272511482239,0.009657902643084526,0.049217406660318375
89,0.009569968096911907,0.056163035333156586,0.010100589133799076,0.06087817624211311
90,0.009660135954618454,0.05673879012465477,0.009513023309409618,0.04846365377306938
91,0.00937745627015829,0.05613027885556221,0.00969074759632349,0.0520976297557354
92,0.009387919679284096,0.05579211562871933,0.009709494188427925,0.04745577648282051
93,0.009359343908727169,0.05641206353902817,0.009828212670981884,0.045024074614048004
94,0.009328781627118587,0.05599655583500862,0.009865537285804749,0.04466930031776428
95,0.009124861098825932,0.05442610755562782,0.01196769718080759,0.08068064600229263
96,0.00894575472921133,0.055359791964292526,0.011152035556733608,0.07472614198923111
97,0.009282276034355164,0.05578070506453514,0.009801912121474743,0.044660791754722595
98,0.009043724276125431,0.05587037280201912,0.00996195338666439,0.04579288884997368
99,0.008774248883128166,0.05436002090573311,0.009718813002109528,0.051963962614536285
0,0.008763925172388554,0.05469587817788124,0.009664003737270832,0.046110477298498154
1,0.008922821842133999,0.05477030947804451,0.009618397802114487,0.048223599791526794
2,0.008723602630198002,0.05444656312465668,0.009791361168026924,0.04679271951317787
3,0.008700975216925144,0.055421799421310425,0.009731005877256393,0.04700089246034622
4,0.008611495606601238,0.05465489998459816,0.009830040857195854,0.04791193827986717
5,0.00817523617297411,0.05332610756158829,0.010057116858661175,0.04693719744682312
6,0.008763386867940426,0.05500852316617966,0.010147230699658394,0.04451192915439606
7,0.00799384992569685,0.053396180272102356,0.009772821329534054,0.04738778620958328
8,0.00806250236928463,0.053818099200725555,0.00972400326281786,0.0490698479115963
9,0.00814980547875166,0.05301263555884361,0.009963029064238071,0.04737025871872902
10,0.008074638433754444,0.05361352115869522,0.010207411833107471,0.06220880150794983
11,0.008034970611333847,0.053084325045347214,0.010396634228527546,0.04552364721894264
12,0.007831699214875698,0.05231271684169769,0.010022114962339401,0.056263893842697144
13,0.007625087164342403,0.052090227603912354,0.010508827865123749,0.06505432724952698
14,0.00764980586245656,0.05228063836693764,0.010089049115777016,0.046824175864458084
15,0.007978800684213638,0.052917446941137314,0.009810280986130238,0.05337311699986458
16,0.0072981673292815685,0.05133919417858124,0.010284672491252422,0.053441330790519714
17,0.007433480117470026,0.052870020270347595,0.010249273851513863,0.04622231423854828
18,0.00756520451977849,0.05225071310997009,0.010109544731676579,0.05321727693080902
19,0.0074741723947227,0.052251964807510376,0.010184826329350471,0.04701908305287361
20,0.007430112920701504,0.05110235884785652,0.010250108316540718,0.05704118311405182
21,0.007023627869784832,0.04955536127090454,0.010502899996936321,0.06381770968437195
22,0.007343017961829901,0.05237463489174843,0.010399945080280304,0.06197475269436836
23,0.0072805858217179775,0.05283872038125992,0.013715424574911594,0.09206496179103851
24,0.007004313636571169,0.05112607404589653,0.010260168462991714,0.049007318913936615
25,0.006891741883009672,0.050792038440704346,0.010990118607878685,0.07096479088068008
26,0.0067521738819777966,0.05049625411629677,0.0099418293684721,0.05332643538713455
27,0.006886237766593695,0.050182510167360306,0.010448095388710499,0.04678001627326012
28,0.006987202446907759,0.05083522945642471,0.009822258725762367,0.051218144595623016
29,0.006386878434568644,0.048951566219329834,0.010077692568302155,0.05212248116731644
30,0.006140085402876139,0.047550179064273834,0.015207969583570957,0.09996752440929413
31,0.006047359202057123,0.049594346433877945,0.01105287205427885,0.06915317475795746
32,0.005817892961204052,0.0471966490149498,0.011729760095477104,0.07397579401731491
33,0.006197714246809483,0.04799333214759827,0.010332982987165451,0.05427137389779091
34,0.006294297985732555,0.048418641090393066,0.010232651606202126,0.05483243986964226
35,0.005903339944779873,0.04692387953400612,0.012237399816513062,0.07914068549871445
36,0.006268528755754232,0.050149209797382355,0.010214663110673428,0.04934696480631828
37,0.006215895060449839,0.048517461866140366,0.01032429002225399,0.06012127920985222
38,0.005871952977031469,0.04756426066160202,0.010235529392957687,0.055417414754629135
39,0.005886889062821865,0.04720744490623474,0.010426033288240433,0.058548830449581146
40,0.005741734988987446,0.04534543305635452,0.0112920505926013,0.07068595290184021
41,0.00543792312964797,0.04621255397796631,0.010532201267778873,0.05255002900958061
42,0.005771731957793236,0.04657674953341484,0.010728634893894196,0.057974718511104584
43,0.005596325267106295,0.04620828852057457,0.010801969096064568,0.06260684132575989
44,0.005481995642185211,0.04718581214547157,0.010346931405365467,0.05878034979104996
45,0.005229787435382605,0.04521601274609566,0.010151304304599762,0.05653310567140579
46,0.005414185114204884,0.04542466625571251,0.014318880625069141,0.09542827308177948
47,0.0053515625186264515,0.04587927833199501,0.010122755542397499,0.05100538209080696
48,0.0054529267363250256,0.04669001325964928,0.010479848831892014,0.06181510537862778
49,0.005265840329229832,0.04599916934967041,0.010416263714432716,0.06121803820133209
50,0.005016844719648361,0.04366735741496086,0.010747026652097702,0.05886239930987358
51,0.005006482359021902,0.04421807825565338,0.01054650079458952,0.060746535658836365
52,0.004657460376620293,0.04297720268368721,0.010290746577084064,0.05351690202951431
53,0.004540848545730114,0.04239919036626816,0.010618738830089569,0.0546252466738224
54,0.004520962480455637,0.042654361575841904,0.013644975610077381,0.08833640068769455
55,0.004372452851384878,0.04252064600586891,0.010950235649943352,0.06317561864852905
56,0.00442904606461525,0.04183846712112427,0.01068749837577343,0.059531792998313904
57,0.004426902160048485,0.042849309742450714,0.010534980334341526,0.054881781339645386
58,0.004241371061652899,0.041670799255371094,0.010568291880190372,0.05494186282157898
59,0.004488613456487656,0.04244449362158775,0.010471554473042488,0.05517609044909477
60,0.0043890029191970825,0.04270869120955467,0.01094417367130518,0.05677604675292969
61,0.003845268627628684,0.0407174788415432,0.01192005630582571,0.07225552946329117
62,0.003840467194095254,0.039921194314956665,0.01070229709148407,0.05958523973822594
63,0.0038832842838019133,0.039997268468141556,0.010685869492590427,0.058639511466026306
64,0.003842876758426428,0.03955748304724693,0.011214861646294594,0.06507754325866699
65,0.003956449218094349,0.039715517312288284,0.013231744058430195,0.08451800793409348
66,0.003767706686630845,0.04026463255286217,0.011144972406327724,0.06396396458148956
67,0.0038256640546023846,0.03899277001619339,0.011177483946084976,0.06580889225006104
68,0.0037008807994425297,0.03954952955245972,0.010737244039773941,0.05576293542981148
69,0.00358380563557148,0.03948007524013519,0.010558800771832466,0.05237260088324547
70,0.0035338103771209717,0.038187384605407715,0.010565073229372501,0.05666724964976311
71,0.003485411172732711,0.03874289244413376,0.010711879469454288,0.05555269122123718
72,0.0035481699742376804,0.03836981579661369,0.010515105910599232,0.05492677167057991
73,0.003436526283621788,0.038623206317424774,0.011406426317989826,0.061596255749464035
74,0.0033132177777588367,0.037094809114933014,0.010706310160458088,0.05708600953221321
75,0.0033390047028660774,0.03776337951421738,0.019157005473971367,0.1153436154127121
76,0.0032112502958625555,0.037347473204135895,0.010639412328600883,0.05060085281729698
77,0.003049110993742943,0.03598426654934883,0.010760595090687275,0.05912788212299347
78,0.0030888235196471214,0.036491069942712784,0.012012544088065624,0.07236362993717194
79,0.003014194779098034,0.03570639714598656,0.011950390413403511,0.07239610701799393
80,0.003229298396036029,0.036688629537820816,0.01079572457820177,0.05070757865905762
81,0.0030281797517091036,0.03581409528851509,0.011394524946808815,0.06775626540184021
82,0.0028000161983072758,0.03438925743103027,0.010808911174535751,0.05676763877272606
83,0.0028454868588596582,0.03513673320412636,0.011304911226034164,0.06428713351488113
84,0.0031027705408632755,0.035721100866794586,0.011563217267394066,0.066883385181427
85,0.002597335958853364,0.03460926562547684,0.010986676439642906,0.06137331202626228
86,0.002812026534229517,0.0340927317738533,0.011068875901401043,0.0560876838862896
87,0.0026033075992017984,0.0343860387802124,0.011485770344734192,0.06687808781862259
88,0.0024818540550768375,0.03354555368423462,0.010978151112794876,0.055473409593105316
89,0.0026017441414296627,0.033848781138658524,0.011372668668627739,0.06454820185899734
90,0.002477105474099517,0.03385457396507263,0.011025690473616123,0.053197503089904785
91,0.0024413163773715496,0.03308643028140068,0.011343768797814846,0.06033182144165039
92,0.0027317251078784466,0.034907467663288116,0.010845838114619255,0.056412845849990845
93,0.002728558611124754,0.03461998328566551,0.010757282376289368,0.05697902664542198
94,0.0023705449420958757,0.031827326864004135,0.01082196831703186,0.05819115787744522
95,0.0023016254417598248,0.032012876123189926,0.011629424057900906,0.06934045255184174
96,0.002162330783903599,0.03127434104681015,0.010986476205289364,0.05788153409957886
97,0.0020763236097991467,0.03162938356399536,0.010955492034554482,0.05151616036891937
98,0.0020883106626570225,0.030233513563871384,0.011017589829862118,0.05394887924194336
99,0.0021276543848216534,0.03073679283261299,0.010858938097953796,0.053572945296764374
100,0.0023868735879659653,0.03214176744222641,0.0120425745844841,0.06361255794763565
101,0.002164475154131651,0.03168321028351784,0.010878270491957664,0.05241024121642113
102,0.002203653333708644,0.03108004480600357,0.012021474540233612,0.06711019575595856
103,0.0021659857593476772,0.030699241906404495,0.01087209116667509,0.05535414442420006
104,0.002100192941725254,0.030370499938726425,0.0110863596200943,0.05870455875992775
105,0.0020220857113599777,0.02966647408902645,0.012265234254300594,0.07132665067911148
106,0.002050694776698947,0.029988672584295273,0.010779175907373428,0.052666716277599335
107,0.0017932592891156673,0.02861695922911167,0.010765976272523403,0.05145369470119476
108,0.00197987025603652,0.029450664296746254,0.011279143393039703,0.06003053858876228
109,0.0017190314829349518,0.028718726709485054,0.011185083538293839,0.06243365630507469
110,0.001965082250535488,0.029678266495466232,0.010639368556439877,0.05455736070871353
111,0.0016623144038021564,0.027900956571102142,0.011685811914503574,0.06566114723682404
112,0.0016633594641461968,0.027532367035746574,0.01134447380900383,0.06322797387838364
113,0.0017500313697382808,0.02803770639002323,0.010940022766590118,0.05654795095324516
114,0.0016965902177616954,0.02767324447631836,0.011228527873754501,0.06340394169092178
115,0.0015588238602504134,0.027133898809552193,0.010896013118326664,0.054954998195171356
116,0.0018647368997335434,0.02880607172846794,0.011216342449188232,0.05355268716812134
117,0.0016721729189157486,0.027540143579244614,0.011225268244743347,0.06196064129471779
118,0.0015414084773510695,0.027248920872807503,0.010992061346769333,0.058158718049526215
119,0.0015789390308782458,0.026508279144763947,0.01100789662450552,0.05872670188546181
120,0.0014334396691992879,0.025959771126508713,0.011125040240585804,0.060567278414964676
121,0.0015774205094203353,0.026669908314943314,0.010907663963735104,0.05985773727297783
122,0.0016836331924423575,0.02791152521967888,0.011053171940147877,0.05469202622771263
123,0.0015489737270399928,0.02638891339302063,0.010931857861578465,0.05392821505665779
124,0.0014667519135400653,0.02649061195552349,0.01082090474665165,0.053392279893159866
125,0.0014727795496582985,0.026005731895565987,0.010855033993721008,0.05324503034353256
126,0.0013777937274426222,0.025082912296056747,0.011732115410268307,0.06364565342664719
127,0.001370056765154004,0.024950353428721428,0.010783352889120579,0.05378235504031181
128,0.00137550407089293,0.025436904281377792,0.011771139688789845,0.06617160886526108
129,0.0013190938625484705,0.02480662241578102,0.010719990357756615,0.05261421203613281
130,0.0014945935690775514,0.025789465755224228,0.010837982408702374,0.055495232343673706
131,0.0012068696087226272,0.023866208270192146,0.011210370808839798,0.06244845315814018
132,0.0014315680600702763,0.025647927075624466,0.011313680559396744,0.0630006194114685
133,0.0011181459994986653,0.023453030735254288,0.012656007893383503,0.07423918694257736
134,0.001311962609179318,0.024645308032631874,0.01080332137644291,0.055304862558841705
135,0.0011762571521103382,0.023698193952441216,0.011063630692660809,0.058967508375644684
136,0.0012450007488951087,0.02412218414247036,0.011664721183478832,0.0625365749001503
137,0.0012492260430008173,0.02383962646126747,0.011078201234340668,0.05998856574296951
138,0.0013838040176779032,0.02490699104964733,0.011537223123013973,0.06484191864728928
139,0.0014075366780161858,0.02480505220592022,0.011303606443107128,0.06099235266447067
140,0.0011333206202834845,0.023208236321806908,0.011534269899129868,0.06121283769607544
141,0.0010862897615879774,0.02221556566655636,0.010789794847369194,0.05400968715548515
142,0.0011449676239863038,0.02365812100470066,0.010996661148965359,0.06052517518401146
143,0.0012547082733362913,0.02353554777801037,0.010729272849857807,0.057502686977386475
144,0.001041875220835209,0.022600164636969566,0.015005169436335564,0.0908060222864151
145,0.0012972974218428135,0.024702509865164757,0.010859900154173374,0.05526960268616676
146,0.0010844325879588723,0.0229814276099205,0.01091358345001936,0.05539961904287338
147,0.0011542660649865866,0.02272162400186062,0.010919418185949326,0.05656008422374725
148,0.0010066332761198282,0.021971406415104866,0.011280687525868416,0.06311196088790894
149,0.0011461678659543395,0.022938525304198265,0.0112442746758461,0.059636518359184265
150,0.0009161074995063245,0.02063075266778469,0.011455927975475788,0.06351941078901291
151,0.0011191531084477901,0.022388482466340065,0.011369487270712852,0.06373792886734009
152,0.0009991575498133898,0.02191305160522461,0.011043276637792587,0.059124067425727844
153,0.0009170382400043309,0.02123783715069294,0.011722239665687084,0.06659398972988129
154,0.0010110907023772597,0.02156645618379116,0.011029873974621296,0.05670468136668205
155,0.0009781447006389499,0.02179482765495777,0.011161569505929947,0.06161733344197273
156,0.0009546894580125809,0.021296517923474312,0.011103521101176739,0.06087735667824745
157,0.0009799731196835637,0.021397138014435768,0.01231864932924509,0.07212810218334198
158,0.0009106573997996747,0.021264316514134407,0.011040186509490013,0.05661262944340706
159,0.0010786644415929914,0.02172650583088398,0.012066400609910488,0.06886003166437149
160,0.0008859281660988927,0.020632557570934296,0.011067141778767109,0.05181325972080231
161,0.0008717867312952876,0.020270880311727524,0.011559084057807922,0.0628654807806015
162,0.0008408450521528721,0.019772624596953392,0.011825642548501492,0.063835009932518
